"","age","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","y","admin.","blue-collar","entrepreneur","housemaid","management","retired","self-employed","services","student","technician","unemployed","unknown"
"7776",40,"3","2","0",2002,"1","0","-1",30,"5",113,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7777",35,"3","2","0",2960,"1","0","-1",30,"5",123,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,1,0,0,0
"7778",44,"2","2","0",3224,"1","0","-1",30,"5",306,1,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7779",42,"1","2","0",435,"1","0","-1",30,"5",148,1,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7780",29,"2","1","0",200,"1","0","-1",30,"5",322,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7781",51,"1","2","0",468,"1","0","-1",30,"5",475,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7782",41,"2","3","0",783,"1","0","-1",30,"5",130,2,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"7783",54,"2","2","0",12159,"1","0","-1",30,"5",183,2,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"7784",42,"1","2","0",3043,"1","1","-1",30,"5",224,5,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7785",45,"3","2","0",482,"1","1","-1",30,"5",637,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7786",42,"2","2","0",4791,"1","0","-1",30,"5",88,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7787",53,"2","3","0",-601,"1","0","-1",30,"5",509,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7788",48,"2","-1","0",2005,"1","0","-1",30,"5",152,1,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7789",35,"3","3","0",0,"1","0","-1",30,"5",147,1,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7790",32,"1","2","0",-19,"1","0","-1",30,"5",97,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7791",35,"1","3","0",3254,"0","0","-1",30,"5",337,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7792",46,"2","1","0",-287,"1","0","-1",30,"5",113,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7793",48,"2","2","0",7019,"1","0","-1",30,"5",465,3,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7794",31,"1","2","0",646,"1","0","-1",30,"5",294,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7795",28,"3","3","0",0,"1","0","-1",30,"5",224,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7796",36,"3","2","0",4136,"1","0","-1",30,"5",812,3,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"7797",31,"3","3","0",453,"1","0","-1",30,"5",58,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7798",49,"2","2","0",2061,"1","1","-1",30,"5",137,3,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"7799",43,"2","3","0",19,"1","0","-1",30,"5",126,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7800",53,"2","3","0",1144,"1","0","-1",30,"5",142,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7801",35,"3","2","0",-257,"1","0","-1",30,"5",312,7,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7802",31,"1","2","0",342,"1","0","-1",30,"5",34,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7803",39,"2","-1","0",839,"0","0","-1",30,"5",825,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7804",41,"2","1","0",373,"1","0","-1",30,"5",240,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7805",56,"2","3","0",-45,"1","0","-1",30,"5",116,6,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7806",37,"2","2","0",1120,"1","0","-1",30,"5",103,5,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7807",37,"2","2","0",-403,"1","0","-1",30,"5",31,6,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7808",31,"3","2","0",-219,"1","0","-1",30,"5",66,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7809",51,"2","1","0",752,"1","0","-1",30,"5",214,2,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"7810",25,"3","-1","0",17,"1","0","-1",30,"5",65,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7811",53,"2","2","0",2719,"1","0","-1",30,"5",80,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7812",53,"1","1","0",2656,"1","0","-1",30,"5",1980,2,-1,0,"-1","1",0,1,0,0,0,0,0,0,0,0,0,0
"7813",45,"2","2","0",2124,"1","0","-1",30,"5",84,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7814",36,"3","3","0",2806,"1","0","-1",30,"5",358,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7815",53,"3","2","0",198,"1","1","-1",30,"5",521,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7816",32,"2","2","0",305,"1","0","-1",30,"5",200,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7817",41,"2","2","0",2990,"1","0","-1",30,"5",62,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7818",36,"3","3","0",1316,"1","0","-1",30,"5",265,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"7819",36,"3","3","0",548,"1","1","-1",30,"5",618,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7820",27,"3","2","0",2153,"1","0","-1",30,"5",256,6,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7821",36,"2","2","0",1954,"1","1","-1",30,"5",199,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7822",32,"3","2","0",562,"1","0","-1",30,"5",722,3,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"7823",47,"2","1","0",12531,"1","0","-1",30,"5",888,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7824",51,"2","2","0",0,"0","0","-1",30,"5",510,3,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"7825",38,"3","3","0",126,"1","0","-1",30,"5",355,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7826",27,"2","1","0",106,"1","0","-1",30,"5",150,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7827",41,"1","2","0",2666,"1","0","-1",30,"5",170,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7828",49,"2","2","0",366,"1","1","-1",30,"5",191,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7829",38,"2","1","0",580,"1","0","-1",30,"5",572,6,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7830",44,"2","2","0",0,"1","0","-1",30,"5",243,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7831",36,"2","2","0",429,"1","0","-1",30,"5",140,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7832",55,"2","2","0",2760,"1","0","-1",30,"5",267,14,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7833",47,"2","2","0",1387,"1","0","-1",30,"5",219,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7834",48,"2","2","0",1841,"1","0","-1",30,"5",216,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7835",27,"3","2","0",430,"1","1","-1",30,"5",78,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7836",43,"2","1","0",0,"1","0","-1",30,"5",222,9,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"7837",40,"3","3","0",402,"1","0","-1",30,"5",243,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7838",47,"2","-1","0",61,"1","0","-1",30,"5",212,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7839",44,"1","2","0",752,"1","0","-1",30,"5",363,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7840",26,"3","2","0",174,"1","0","-1",30,"5",67,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7841",25,"3","2","0",352,"1","0","-1",30,"5",156,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7842",55,"2","2","0",420,"1","0","-1",30,"5",41,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7843",38,"2","3","0",49,"0","0","-1",30,"5",108,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7844",38,"2","2","0",-762,"1","1","-1",30,"5",408,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7845",37,"2","1","0",461,"1","0","-1",30,"5",272,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7846",30,"2","2","0",119,"1","0","-1",30,"5",281,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7847",44,"2","1","0",314,"1","0","-1",30,"5",742,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7848",35,"3","3","0",687,"1","0","-1",30,"5",166,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7849",40,"2","2","0",0,"1","0","-1",30,"5",376,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7850",30,"2","2","1",-849,"1","0","-1",30,"5",138,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7851",23,"3","3","0",363,"1","0","-1",30,"5",16,18,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7852",46,"3","3","0",2904,"1","0","-1",30,"5",984,2,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"7853",32,"2","2","0",1484,"1","0","-1",30,"5",363,7,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7854",38,"2","2","0",602,"1","0","-1",30,"5",161,12,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7855",44,"2","2","0",596,"1","0","-1",30,"5",28,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7856",33,"3","2","0",268,"1","0","-1",30,"5",275,9,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7857",46,"2","2","0",1375,"1","0","-1",30,"5",170,7,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"7858",32,"3","3","0",127,"1","0","-1",30,"5",66,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7859",58,"2","2","0",1025,"1","0","-1",30,"5",199,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7860",35,"2","2","0",674,"1","0","-1",30,"5",274,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7861",50,"3","2","0",692,"1","0","-1",30,"5",136,8,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7862",32,"3","2","0",1036,"1","1","-1",30,"5",62,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7863",40,"1","2","0",692,"1","0","-1",30,"5",58,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7864",30,"2","2","0",1,"1","0","-1",30,"5",189,5,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7865",31,"3","3","1",-365,"1","0","-1",30,"5",319,6,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7866",57,"2","2","0",16063,"1","0","-1",30,"5",352,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7867",26,"3","3","0",1004,"1","0","-1",30,"5",228,2,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"7868",36,"1","2","0",1285,"0","0","-1",30,"5",230,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7869",35,"2","1","0",2708,"1","0","-1",30,"5",178,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7870",50,"2","2","0",-465,"1","0","-1",30,"5",42,11,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"7871",41,"2","2","0",8238,"1","1","-1",30,"5",124,4,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7872",58,"2","1","0",320,"1","0","-1",30,"5",171,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7873",55,"2","2","0",0,"1","0","-1",30,"5",119,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7874",35,"3","2","0",1,"0","0","-1",30,"5",66,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7875",27,"2","2","0",271,"1","0","-1",30,"5",130,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7876",40,"2","2","0",1538,"1","0","-1",30,"5",390,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7877",31,"2","2","0",1,"1","0","-1",30,"5",101,16,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"7878",37,"3","-1","0",179,"0","0","-1",30,"5",100,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7879",51,"1","2","0",343,"1","0","-1",30,"5",78,2,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"7880",52,"2","1","0",2439,"1","0","-1",30,"5",212,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7881",44,"3","2","0",946,"1","0","-1",30,"5",181,4,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7882",27,"3","3","0",2061,"1","0","-1",30,"5",72,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7883",45,"2","2","0",404,"1","0","-1",30,"5",390,2,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"7884",54,"2","1","0",-636,"1","0","-1",30,"5",324,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7885",23,"3","2","0",1690,"1","1","-1",30,"5",163,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7886",59,"2","1","0",2532,"1","0","-1",30,"5",110,6,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7887",41,"3","2","0",568,"1","0","-1",30,"5",72,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7888",40,"2","1","0",472,"1","0","-1",30,"5",85,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7889",36,"2","2","0",0,"1","0","-1",30,"5",54,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7890",42,"3","2","0",1037,"1","0","-1",30,"5",231,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7891",37,"2","1","0",157,"1","0","-1",30,"5",833,8,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7892",42,"2","2","0",1958,"1","0","-1",30,"5",124,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7893",40,"2","1","0",3693,"1","0","-1",30,"5",57,10,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7894",42,"1","2","0",0,"1","0","-1",30,"5",115,6,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7895",32,"2","2","0",501,"1","1","-1",30,"5",43,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7896",23,"3","2","0",5145,"1","0","-1",30,"5",229,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7897",31,"3","2","0",1771,"1","0","-1",30,"5",81,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7898",43,"2","2","0",192,"1","1","-1",30,"5",273,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7899",31,"2","1","0",292,"1","1","-1",30,"5",30,18,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7900",29,"3","2","0",193,"1","0","-1",30,"5",288,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7901",51,"1","2","0",1069,"1","0","-1",30,"5",247,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7902",25,"3","1","0",155,"1","0","-1",30,"5",85,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7903",39,"3","2","0",-189,"1","0","-1",30,"5",76,9,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7904",52,"3","-1","0",905,"1","0","-1",30,"5",170,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7905",38,"3","2","0",-143,"1","0","-1",30,"5",428,7,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7906",37,"2","2","0",2260,"1","0","-1",30,"5",370,3,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"7907",40,"2","3","0",211,"1","0","-1",30,"5",137,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7908",46,"3","2","0",324,"1","0","-1",30,"5",293,6,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7909",38,"1","2","0",0,"1","0","-1",30,"5",281,4,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,0,1,0
"7910",56,"2","2","0",346,"1","1","-1",30,"5",46,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7911",55,"2","2","0",139,"1","0","-1",30,"5",26,25,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7912",40,"2","1","0",303,"0","0","-1",30,"5",104,6,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7913",51,"3","3","0",0,"1","0","-1",30,"5",164,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7914",33,"1","3","0",-1027,"1","0","-1",30,"5",205,6,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7915",45,"3","2","0",410,"1","0","-1",30,"5",891,4,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,1,0,0
"7916",55,"1","3","0",264,"1","0","-1",30,"5",34,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7917",31,"1","1","0",0,"1","0","-1",30,"5",745,12,-1,0,"-1","1",0,0,0,0,0,0,0,0,0,0,1,0
"7918",42,"2","2","0",1307,"1","0","-1",30,"5",135,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7919",39,"2","-1","0",157,"1","0","-1",30,"5",99,6,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7920",35,"2","1","0",3587,"1","0","-1",30,"5",148,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7921",32,"2","2","0",1942,"1","0","-1",30,"5",84,9,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"7922",27,"3","2","0",5563,"1","0","-1",30,"5",435,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7923",29,"3","3","0",0,"1","0","-1",30,"5",539,12,-1,0,"-1","1",0,0,0,0,1,0,0,0,0,0,0,0
"7924",31,"2","2","0",1533,"1","0","-1",30,"5",29,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7925",36,"2","2","0",71,"1","0","-1",30,"5",510,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7926",22,"3","2","0",-189,"1","0","-1",30,"5",59,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7927",53,"3","2","0",62,"1","0","-1",30,"5",1044,5,-1,0,"-1","1",0,0,1,0,0,0,0,0,0,0,0,0
"7928",37,"2","2","0",-47,"1","0","-1",30,"5",122,4,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7929",52,"1","2","0",137,"1","0","-1",30,"5",84,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7930",52,"1","3","0",12,"1","0","-1",30,"5",33,5,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7931",49,"2","2","0",486,"1","1","-1",30,"5",43,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7932",35,"3","2","0",1609,"1","0","-1",30,"5",288,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7933",27,"3","1","0",-79,"1","0","-1",30,"5",385,5,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7934",48,"2","3","0",7867,"1","1","-1",30,"5",306,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7935",39,"2","2","0",123,"1","0","-1",30,"5",81,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7936",32,"2","2","0",-540,"1","1","-1",30,"5",53,7,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7937",51,"2","1","0",610,"1","1","-1",30,"5",436,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7938",47,"2","1","0",1092,"0","1","-1",30,"5",41,8,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7939",59,"3","3","0",266,"1","0","-1",30,"5",147,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7940",41,"2","1","0",0,"1","0","-1",30,"5",232,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7941",50,"2","2","0",2641,"1","0","-1",30,"5",97,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7942",55,"2","3","0",1267,"1","0","-1",30,"5",82,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7943",26,"3","2","0",229,"1","0","-1",30,"5",60,16,-1,0,"-1","0",0,0,0,1,0,0,0,0,0,0,0,0
"7944",53,"2","2","0",1103,"1","1","-1",30,"5",163,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7945",36,"2","3","0",2609,"1","0","-1",30,"5",141,9,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7946",54,"2","2","0",3782,"1","0","-1",30,"5",211,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7947",39,"2","3","0",568,"1","1","-1",30,"5",206,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7948",40,"2","1","0",68,"1","0","-1",30,"5",170,19,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7949",36,"2","2","0",80,"1","0","-1",30,"5",251,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7950",32,"1","2","0",-417,"0","0","-1",30,"5",25,5,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7951",37,"3","2","0",2544,"1","0","-1",30,"5",120,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7952",54,"2","2","0",5210,"1","1","-1",30,"5",123,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7953",34,"2","1","0",905,"1","0","-1",30,"5",28,8,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7954",27,"2","1","0",416,"1","0","-1",30,"5",1193,2,-1,0,"-1","1",0,1,0,0,0,0,0,0,0,0,0,0
"7955",35,"3","3","0",573,"0","0","-1",30,"5",116,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7956",37,"1","2","0",0,"1","0","-1",30,"5",127,5,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7957",41,"3","2","0",304,"1","0","-1",30,"5",395,2,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7958",38,"2","2","0",-10,"0","0","-1",2,"6",137,7,-1,0,"-1","0",0,0,0,0,0,0,1,0,0,0,0,0
"7959",49,"2","2","0",6312,"1","0","-1",2,"6",93,2,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7960",59,"2","1","0",396,"1","0","-1",2,"6",72,3,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7961",44,"2","2","0",26,"1","0","-1",2,"6",119,9,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7962",37,"2","3","0",34,"1","0","-1",2,"6",100,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7963",34,"2","1","0",147,"1","0","-1",2,"6",80,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7964",58,"2","2","0",25,"1","0","-1",2,"6",132,2,-1,0,"-1","0",0,0,0,0,0,1,0,0,0,0,0,0
"7965",39,"2","2","0",280,"1","0","-1",2,"6",147,3,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7966",40,"2","2","0",335,"1","0","-1",2,"6",140,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7967",33,"3","2","0",1994,"1","0","-1",2,"6",57,9,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7968",43,"1","2","0",777,"1","0","-1",2,"6",130,2,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7969",43,"2","2","0",641,"1","1","-1",2,"6",251,4,-1,0,"-1","0",0,0,1,0,0,0,0,0,0,0,0,0
"7970",36,"3","3","1",-559,"1","0","-1",2,"6",71,2,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7971",31,"3","2","0",17,"1","0","-1",2,"6",52,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7972",41,"2","2","0",-141,"1","1","-1",2,"6",243,3,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7973",47,"2","1","0",1095,"0","1","-1",2,"6",357,2,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7974",39,"2","3","0",177,"1","1","-1",2,"6",243,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7975",56,"2","1","0",186,"1","0","-1",2,"6",108,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
"7976",50,"2","3","0",332,"1","0","-1",2,"6",68,4,-1,0,"-1","0",0,0,0,0,1,0,0,0,0,0,0,0
"7977",42,"3","3","0",519,"1","0","-1",2,"6",150,3,-1,0,"-1","0",1,0,0,0,0,0,0,0,0,0,0,0
"7978",48,"2","1","1",-583,"1","0","-1",2,"6",25,7,-1,0,"-1","0",0,0,0,0,0,0,0,1,0,0,0,0
"7979",29,"2","2","0",1097,"1","0","-1",2,"6",90,3,-1,0,"-1","0",0,0,0,0,0,0,0,0,0,1,0,0
"7980",37,"2","1","0",89,"1","0","-1",2,"6",51,4,-1,0,"-1","0",0,1,0,0,0,0,0,0,0,0,0,0
